product_name,product_category,product_size,region,country,city,venue,year,year_month,month,product_price,qty_sold_monthly,monthly_sales,avg_product_sales_by_month_of_the_year
hot coffee,drink,large,North America,USA,Miami,Miami,2024,2024-12,12,8.99,36,323.64,256.75
hot coffee,drink,large,North America,USA,Miami,Miami,2025,2025-01,1,8.99,28,251.72,303.14
hot coffee,drink,large,North America,USA,Miami,Miami,2025,2025-02,2,8.99,26,233.74,247.76
hot coffee,drink,large,North America,USA,Miami,Miami,2025,2025-03,3,8.99,4,35.96,230.14
hot coffee,drink,large,North America,USA,New York,New York,2020,2020-03,3,8.99,33,296.67,230.14
hot coffee,drink,large,North America,USA,New York,New York,2020,2020-04,4,8.99,13,116.87,312.13
hot coffee,drink,large,North America,USA,New York,New York,2020,2020-05,5,8.99,21,188.79,285.52
hot coffee,drink,large,North America,USA,New York,New York,2020,2020-06,6,8.99,35,314.65,307.46
hot coffee,drink,large,North America,USA,New York,New York,2020,2020-07,7,8.99,30,269.7,290.92
hot coffee,drink,large,North America,USA,New York,New York,2020,2020-08,8,8.99,36,323.64,278.33
hot coffee,drink,large,North America,USA,New York,New York,2020,2020-09,9,8.99,35,314.65,278.33
hot coffee,drink,large,North America,USA,New York,New York,2020,2020-10,10,8.99,51,458.49,284.44
hot coffee,drink,large,North America,USA,New York,New York,2020,2020-11,11,8.99,29,260.71,294.51
hot coffee,drink,large,North America,USA,New York,New York,2020,2020-12,12,8.99,26,233.74,256.75
hot coffee,drink,large,North America,USA,New York,New York,2021,2021-01,1,8.99,34,305.66,303.14
hot coffee,drink,large,North America,USA,New York,New York,2021,2021-02,2,8.99,29,260.71,247.76
hot coffee,drink,large,North America,USA,New York,New York,2021,2021-03,3,8.99,26,233.74,230.14
hot coffee,drink,large,North America,USA,New York,New York,2021,2021-04,4,8.99,33,296.67,312.13
hot coffee,drink,large,North America,USA,New York,New York,2021,2021-05,5,8.99,61,548.39,285.52
hot coffee,drink,large,North America,USA,New York,New York,2021,2021-06,6,8.99,39,350.61,307.46
hot coffee,drink,large,North America,USA,New York,New York,2021,2021-07,7,8.99,11,98.89,290.92
hot coffee,drink,large,North America,USA,New York,New York,2021,2021-08,8,8.99,43,386.57,278.33
hot coffee,drink,large,North America,USA,New York,New York,2021,2021-09,9,8.99,29,260.71,278.33
hot coffee,drink,large,North America,USA,New York,New York,2021,2021-10,10,8.99,57,512.43,284.44
hot coffee,drink,large,North America,USA,New York,New York,2021,2021-11,11,8.99,30,269.7,294.51
hot coffee,drink,large,North America,USA,New York,New York,2021,2021-12,12,8.99,35,314.65,256.75
hot coffee,drink,large,North America,USA,New York,New York,2022,2022-01,1,8.99,42,377.58,303.14
hot coffee,drink,large,North America,USA,New York,New York,2022,2022-02,2,8.99,35,314.65,247.76
hot coffee,drink,large,North America,USA,New York,New York,2022,2022-03,3,8.99,28,251.72,230.14
hot coffee,drink,large,North America,USA,New York,New York,2022,2022-04,4,8.99,20,179.8,312.13
hot coffee,drink,large,North America,USA,New York,New York,2022,2022-05,5,8.99,38,341.62,285.52
hot coffee,drink,large,North America,USA,New York,New York,2022,2022-06,6,8.99,16,143.84,307.46
hot coffee,drink,large,North America,USA,New York,New York,2022,2022-07,7,8.99,43,386.57,290.92
hot coffee,drink,large,North America,USA,New York,New York,2022,2022-08,8,8.99,26,233.74,278.33
hot coffee,drink,large,North America,USA,New York,New York,2022,2022-09,9,8.99,30,269.7,278.33
hot coffee,drink,large,North America,USA,New York,New York,2022,2022-10,10,8.99,33,296.67,284.44
hot coffee,drink,large,North America,USA,New York,New York,2022,2022-11,11,8.99,42,377.58,294.51
hot coffee,drink,large,North America,USA,New York,New York,2022,2022-12,12,8.99,13,116.87,256.75
hot coffee,drink,large,North America,USA,New York,New York,2023,2023-01,1,8.99,25,224.75,303.14
hot coffee,drink,large,North America,USA,New York,New York,2023,2023-02,2,8.99,27,242.73,247.76
hot coffee,drink,large,North America,USA,New York,New York,2023,2023-03,3,8.99,25,224.75,230.14
hot coffee,drink,large,North America,USA,New York,New York,2023,2023-04,4,8.99,44,395.56,312.13
hot coffee,drink,large,North America,USA,New York,New York,2023,2023-05,5,8.99,44,395.56,285.52
hot coffee,drink,large,North America,USA,New York,New York,2023,2023-06,6,8.99,28,251.72,307.46
hot coffee,drink,large,North America,USA,New York,New York,2023,2023-07,7,8.99,32,287.68,290.92
hot coffee,drink,large,North America,USA,New York,New York,2023,2023-08,8,8.99,35,314.65,278.33
hot coffee,drink,large,North America,USA,New York,New York,2023,2023-09,9,8.99,30,269.7,278.33
hot coffee,drink,large,North America,USA,New York,New York,2023,2023-10,10,8.99,45,404.55,284.44
hot coffee,drink,large,North America,USA,New York,New York,2023,2023-11,11,8.99,20,179.8,294.51
hot coffee,drink,large,North America,USA,New York,New York,2023,2023-12,12,8.99,42,377.58,256.75
hot coffee,drink,large,North America,USA,New York,New York,2024,2024-01,1,8.99,32,287.68,303.14
hot coffee,drink,large,North America,USA,New York,New York,2024,2024-02,2,8.99,34,305.66,247.76
hot coffee,drink,large,North America,USA,New York,New York,2024,2024-03,3,8.99,35,314.65,230.14
hot coffee,drink,large,North America,USA,New York,New York,2024,2024-04,4,8.99,27,242.73,312.13
hot coffee,drink,large,North America,USA,New York,New York,2024,2024-05,5,8.99,17,152.83,285.52
hot coffee,drink,large,North America,USA,New York,New York,2024,2024-06,6,8.99,40,359.6,307.46
hot coffee,drink,large,North America,USA,New York,New York,2024,2024-07,7,8.99,28,251.72,290.92
hot coffee,drink,large,North America,USA,New York,New York,2024,2024-08,8,8.99,19,170.81,278.33
hot coffee,drink,large,North America,USA,New York,New York,2024,2024-09,9,8.99,28,251.72,278.33
hot coffee,drink,large,North America,USA,New York,New York,2024,2024-10,10,8.99,43,386.57,284.44
hot coffee,drink,large,North America,USA,New York,New York,2024,2024-11,11,8.99,35,314.65,294.51
hot coffee,drink,large,North America,USA,New York,New York,2024,2024-12,12,8.99,39,350.61,256.75
hot coffee,drink,large,North America,USA,New York,New York,2025,2025-01,1,8.99,32,287.68,303.14
hot coffee,drink,large,North America,USA,New York,New York,2025,2025-02,2,8.99,38,341.62,247.76
hot coffee,drink,large,North America,USA,New York,New York,2025,2025-03,3,8.99,7,62.93,230.14
hot coffee,drink,large,North America,USA,Seattle,Seattle,2020,2020-03,3,8.99,35,314.65,230.14
hot coffee,drink,large,North America,USA,Seattle,Seattle,2020,2020-04,4,8.99,36,323.64,312.13
hot coffee,drink,large,North America,USA,Seattle,Seattle,2020,2020-05,5,8.99,41,368.59,285.52
hot coffee,drink,large,North America,USA,Seattle,Seattle,2020,2020-06,6,8.99,33,296.67,307.46
hot coffee,drink,large,North America,USA,Seattle,Seattle,2020,2020-07,7,8.99,18,161.82,290.92
hot coffee,drink,large,North America,USA,Seattle,Seattle,2020,2020-08,8,8.99,26,233.74,278.33
hot coffee,drink,large,North America,USA,Seattle,Seattle,2020,2020-09,9,8.99,45,404.55,278.33
hot coffee,drink,large,North America,USA,Seattle,Seattle,2020,2020-10,10,8.99,25,224.75,284.44
hot coffee,drink,large,North America,USA,Seattle,Seattle,2020,2020-11,11,8.99,31,278.69,294.51
hot coffee,drink,large,North America,USA,Seattle,Seattle,2020,2020-12,12,8.99,41,368.59,256.75
hot coffee,drink,large,North America,USA,Seattle,Seattle,2021,2021-01,1,8.99,30,269.7,303.14
hot coffee,drink,large,North America,USA,Seattle,Seattle,2021,2021-02,2,8.99,26,233.74,247.76
hot coffee,drink,large,North America,USA,Seattle,Seattle,2021,2021-03,3,8.99,23,206.77,230.14
hot coffee,drink,large,North America,USA,Seattle,Seattle,2021,2021-04,4,8.99,25,224.75,312.13
hot coffee,drink,large,North America,USA,Seattle,Seattle,2021,2021-05,5,8.99,19,170.81,285.52
hot coffee,drink,large,North America,USA,Seattle,Seattle,2021,2021-06,6,8.99,27,242.73,307.46
hot coffee,drink,large,North America,USA,Seattle,Seattle,2021,2021-07,7,8.99,35,314.65,290.92
hot coffee,drink,large,North America,USA,Seattle,Seattle,2021,2021-08,8,8.99,24,215.76,278.33
hot coffee,drink,large,North America,USA,Seattle,Seattle,2021,2021-09,9,8.99,17,152.83,278.33
hot coffee,drink,large,North America,USA,Seattle,Seattle,2021,2021-10,10,8.99,26,233.74,284.44
hot coffee,drink,large,North America,USA,Seattle,Seattle,2021,2021-11,11,8.99,17,152.83,294.51
hot coffee,drink,large,North America,USA,Seattle,Seattle,2021,2021-12,12,8.99,46,413.54,256.75
hot coffee,drink,large,North America,USA,Seattle,Seattle,2022,2022-01,1,8.99,29,260.71,303.14
hot coffee,drink,large,North America,USA,Seattle,Seattle,2022,2022-02,2,8.99,25,224.75,247.76
hot coffee,drink,large,North America,USA,Seattle,Seattle,2022,2022-03,3,8.99,26,233.74,230.14
hot coffee,drink,large,North America,USA,Seattle,Seattle,2022,2022-04,4,8.99,37,332.63,312.13
hot coffee,drink,large,North America,USA,Seattle,Seattle,2022,2022-05,5,8.99,32,287.68,285.52
hot coffee,drink,large,North America,USA,Seattle,Seattle,2022,2022-06,6,8.99,21,188.79,307.46
hot coffee,drink,large,North America,USA,Seattle,Seattle,2022,2022-07,7,8.99,46,413.54,290.92
hot coffee,drink,large,North America,USA,Seattle,Seattle,2022,2022-08,8,8.99,37,332.63,278.33
hot coffee,drink,large,North America,USA,Seattle,Seattle,2022,2022-09,9,8.99,25,224.75,278.33
hot coffee,drink,large,North America,USA,Seattle,Seattle,2022,2022-10,10,8.99,32,287.68,284.44
hot coffee,drink,large,North America,USA,Seattle,Seattle,2022,2022-11,11,8.99,65,584.35,294.51
hot coffee,drink,large,North America,USA,Seattle,Seattle,2022,2022-12,12,8.99,23,206.77,256.75
hot coffee,drink,large,North America,USA,Seattle,Seattle,2023,2023-01,1,8.99,23,206.77,303.14
hot coffee,drink,large,North America,USA,Seattle,Seattle,2023,2023-02,2,8.99,24,215.76,247.76
hot coffee,drink,large,North America,USA,Seattle,Seattle,2023,2023-03,3,8.99,23,206.77,230.14
hot coffee,drink,large,North America,USA,Seattle,Seattle,2023,2023-04,4,8.99,36,323.64,312.13
hot coffee,drink,large,North America,USA,Seattle,Seattle,2023,2023-05,5,8.99,20,179.8,285.52
hot coffee,drink,large,North America,USA,Seattle,Seattle,2023,2023-06,6,8.99,34,305.66,307.46
hot coffee,drink,large,North America,USA,Seattle,Seattle,2023,2023-07,7,8.99,31,278.69,290.92
hot coffee,drink,large,North America,USA,Seattle,Seattle,2023,2023-08,8,8.99,27,242.73,278.33
hot coffee,drink,large,North America,USA,Seattle,Seattle,2023,2023-09,9,8.99,26,233.74,278.33
hot coffee,drink,large,North America,USA,Seattle,Seattle,2023,2023-10,10,8.99,42,377.58,284.44
hot coffee,drink,large,North America,USA,Seattle,Seattle,2023,2023-11,11,8.99,17,152.83,294.51
hot coffee,drink,large,North America,USA,Seattle,Seattle,2023,2023-12,12,8.99,19,170.81,256.75
hot coffee,drink,large,North America,USA,Seattle,Seattle,2024,2024-01,1,8.99,65,584.35,303.14
hot coffee,drink,large,North America,USA,Seattle,Seattle,2024,2024-02,2,8.99,42,377.58,247.76
hot coffee,drink,large,North America,USA,Seattle,Seattle,2024,2024-03,3,8.99,24,215.76,230.14
hot coffee,drink,large,North America,USA,Seattle,Seattle,2024,2024-04,4,8.99,50,449.5,312.13
hot coffee,drink,large,North America,USA,Seattle,Seattle,2024,2024-05,5,8.99,42,377.58,285.52
hot coffee,drink,large,North America,USA,Seattle,Seattle,2024,2024-06,6,8.99,33,296.67,307.46
hot coffee,drink,large,North America,USA,Seattle,Seattle,2024,2024-07,7,8.99,27,242.73,290.92
hot coffee,drink,large,North America,USA,Seattle,Seattle,2024,2024-08,8,8.99,36,323.64,278.33
hot coffee,drink,large,North America,USA,Seattle,Seattle,2024,2024-09,9,8.99,19,170.81,278.33
hot coffee,drink,large,North America,USA,Seattle,Seattle,2024,2024-10,10,8.99,48,431.52,284.44
hot coffee,drink,large,North America,USA,Seattle,Seattle,2024,2024-11,11,8.99,43,386.57,294.51
hot coffee,drink,large,North America,USA,Seattle,Seattle,2024,2024-12,12,8.99,21,188.79,256.75
hot coffee,drink,large,North America,USA,Seattle,Seattle,2025,2025-01,1,8.99,34,305.66,303.14
hot coffee,drink,large,North America,USA,Seattle,Seattle,2025,2025-02,2,8.99,23,206.77,247.76
hot coffee,drink,large,North America,USA,Seattle,Seattle,2025,2025-03,3,8.99,4,35.96,230.14
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-03,3,7.99,15,119.85,175.23
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-04,4,7.99,16,127.84,189.2
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-05,5,7.99,20,159.8,211.89
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-06,6,7.99,33,263.67,200.71
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-07,7,7.99,15,119.85,201.99
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-08,8,7.99,22,175.78,199.11
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-09,9,7.99,31,247.69,171.31
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-10,10,7.99,57,455.43,203.27
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-11,11,7.99,37,295.63,211.89
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-12,12,7.99,14,111.86,196.87
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-01,1,7.99,25,199.75,188.88
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-02,2,7.99,46,367.54,186.65
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-03,3,7.99,27,215.73,175.23
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-04,4,7.99,26,207.74,189.2
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-05,5,7.99,11,87.89,211.89
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-06,6,7.99,18,143.82,200.71
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-07,7,7.99,30,239.7,201.99
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-08,8,7.99,22,175.78,199.11
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-09,9,7.99,21,167.79,171.31
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-10,10,7.99,23,183.77,203.27
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-11,11,7.99,18,143.82,211.89
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-12,12,7.99,21,167.79,196.87
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2022,2022-01,1,7.99,23,183.77,188.88
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2022,2022-02,2,7.99,38,303.62,186.65
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2022,2022-03,3,7.99,27,215.73,175.23
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2022,2022-04,4,7.99,18,143.82,189.2
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2022,2022-05,5,7.99,14,111.86,211.89
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2022,2022-06,6,7.99,24,191.76,200.71
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2022,2022-07,7,7.99,32,255.68,201.99
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2022,2022-08,8,7.99,28,223.72,199.11
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2022,2022-09,9,7.99,22,175.78,171.31
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2022,2022-10,10,7.99,23,183.77,203.27
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2022,2022-11,11,7.99,29,231.71,211.89
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2022,2022-12,12,7.99,17,135.83,196.87
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2023,2023-01,1,7.99,19,151.81,188.88
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2023,2023-02,2,7.99,14,111.86,186.65
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2023,2023-03,3,7.99,25,199.75,175.23
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2023,2023-04,4,7.99,18,143.82,189.2
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2023,2023-05,5,7.99,27,215.73,211.89
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2023,2023-06,6,7.99,24,191.76,200.71
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2023,2023-07,7,7.99,12,95.88,201.99
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2023,2023-08,8,7.99,22,175.78,199.11
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2023,2023-09,9,7.99,23,183.77,171.31
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2023,2023-10,10,7.99,22,175.78,203.27
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2023,2023-11,11,7.99,20,159.8,211.89
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2023,2023-12,12,7.99,34,271.66,196.87
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2024,2024-01,1,7.99,31,247.69,188.88
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2024,2024-02,2,7.99,16,127.84,186.65
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2024,2024-03,3,7.99,24,191.76,175.23
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2024,2024-04,4,7.99,24,191.76,189.2
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2024,2024-05,5,7.99,33,263.67,211.89
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2024,2024-06,6,7.99,29,231.71,200.71
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2024,2024-07,7,7.99,40,319.6,201.99
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2024,2024-08,8,7.99,24,191.76,199.11
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2024,2024-09,9,7.99,14,111.86,171.31
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2024,2024-10,10,7.99,27,215.73,203.27
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2024,2024-11,11,7.99,32,255.68,211.89
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2024,2024-12,12,7.99,29,231.71,196.87
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2025,2025-01,1,7.99,28,223.72,188.88
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2025,2025-02,2,7.99,33,263.67,186.65
hot coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2025,2025-03,3,7.99,6,47.94,175.23
hot coffee,drink,small,LATAM,Peru,Lima,Lima,2020,2020-03,3,7.99,14,111.86,175.23
hot coffee,drink,small,LATAM,Peru,Lima,Lima,2020,2020-04,4,7.99,9,71.91,189.2
hot coffee,drink,small,LATAM,Peru,Lima,Lima,2020,2020-05,5,7.99,16,127.84,211.89
hot coffee,drink,small,LATAM,Peru,Lima,Lima,2020,2020-06,6,7.99,26,207.74,200.71
hot coffee,drink,small,LATAM,Peru,Lima,Lima,2020,2020-07,7,7.99,25,199.75,201.99
hot coffee,drink,small,LATAM,Peru,Lima,Lima,2020,2020-08,8,7.99,23,183.77,199.11
hot coffee,drink,small,LATAM,Peru,Lima,Lima,2020,2020-09,9,7.99,16,127.84,171.31
hot coffee,drink,small,LATAM,Peru,Lima,Lima,2020,2020-10,10,7.99,35,279.65,203.27
hot coffee,drink,small,LATAM,Peru,Lima,Lima,2020,2020-11,11,7.99,16,127.84,211.89
hot coffee,drink,small,LATAM,Peru,Lima,Lima,2020,2020-12,12,7.99,22,175.78,196.87
hot coffee,drink,small,LATAM,Peru,Lima,Lima,2021,2021-01,1,7.99,14,111.86,188.88
hot coffee,drink,small,LATAM,Peru,Lima,Lima,2021,2021-02,2,7.99,15,119.85,186.65
hot coffee,drink,small,LATAM,Peru,Lima,Lima,2021,2021-03,3,7.99,22,175.78,175.23
hot coffee,drink,small,LATAM,Peru,Lima,Lima,2021,2021-04,4,7.99,13,103.87,189.2
hot coffee,drink,small,LATAM,Peru,Lima,Lima,2021,2021-05,5,7.99,39,311.61,211.89
hot coffee,drink,small,LATAM,Peru,Lima,Lima,2021,2021-06,6,7.99,29,231.71,200.71
hot coffee,drink,small,LATAM,Peru,Lima,Lima,2021,2021-07,7,7.99,25,199.75,201.99
hot coffee,drink,small,LATAM,Peru,Lima,Lima,2021,2021-08,8,7.99,28,223.72,199.11
hot coffee,drink,small,LATAM,Peru,Lima,Lima,2021,2021-09,9,7.99,18,143.82,171.31
hot coffee,drink,small,LATAM,Peru,Lima,Lima,2021,2021-10,10,7.99,15,119.85,203.27
hot coffee,drink,small,LATAM,Peru,Lima,Lima,2021,2021-11,11,7.99,23,183.77,211.89
hot coffee,drink,small,LATAM,Peru,Lima,Lima,2021,2021-12,12,7.99,22,175.78,196.87
hot coffee,drink,small,LATAM,Peru,Lima,Lima,2022,2022-01,1,7.99,20,159.8,188.88
hot coffee,drink,small,LATAM,Peru,Lima,Lima,2022,2022-02,2,7.99,14,111.86,186.65
hot coffee,drink,small,LATAM,Peru,Lima,Lima,2022,2022-03,3,7.99,16,127.84,175.23
hot coffee,drink,small,LATAM,Peru,Lima,Lima,2022,2022-04,4,7.99,9,71.91,189.2
